date,dayl(s),prcp(mm/day),srad(W/m2),swe(mm),tmax(C),tmin(C),vp(Pa),QObs(mm/d)
1987-04-19,46310.39,0.0,536.11,0.0,26.5,8.5,1120.0,1.1182879381346922
1987-04-20,46310.39,0.0,531.96,0.0,29.32,10.94,1314.83,1.0080341977552154
1987-04-21,46418.67,0.0,533.74,0.0,31.5,12.36,1428.73,0.9135309917156641
1987-04-22,46655.99,0.0,521.99,0.0,32.5,13.85,1588.36,0.8190277856761126
1987-04-23,46655.99,0.0,447.19,0.0,32.5,18.0,2080.0,0.7560256483164115
1987-04-24,46655.99,0.0,485.09,0.0,30.5,14.5,1640.0,0.6772729766167854
1987-04-25,47001.59,0.0,499.6,0.0,29.0,12.33,1426.66,0.5985203049171592
1987-04-26,47001.59,0.0,490.37,0.0,26.38,10.5,1280.0,0.5355181675574583
1987-04-27,47001.59,0.0,522.3,0.0,27.13,9.0,1160.0,0.47251603019775723
1987-04-28,47253.57,0.0,491.4,0.0,29.5,12.5,1440.0,0.4095138928380563
1987-04-29,47347.2,0.0,545.96,0.0,30.0,9.0,1160.0,0.3622622898182806
1987-04-30,47347.2,0.0,527.91,0.0,29.02,9.5,1200.0,0.31501068679850486
1987-05-01,47347.2,0.0,515.0,0.0,30.65,11.5,1360.0,0.26775908377872915
1987-05-02,47692.81,0.0,470.27,0.0,30.46,13.9,1592.01,0.23625801509887862
1987-05-03,47692.81,0.0,461.82,0.0,30.0,13.89,1591.49,0.20475694641902814
1987-05-04,47692.81,0.0,465.94,0.0,31.0,14.5,1640.0,0.17325587773917767
1987-05-05,47692.81,0.0,442.69,0.0,31.5,16.01,1802.04,0.1496300762292898
1987-05-06,48038.39,0.0,401.56,0.0,28.83,15.64,1771.01,0.13387954188936457
1987-05-07,48038.39,0.0,425.5,0.0,28.86,14.74,1678.07,0.12127911441742435
1987-05-08,48038.39,10.03,343.69,0.0,29.5,16.39,1862.58,0.11025374037947669
1987-05-09,48042.48,0.0,372.81,0.0,29.5,17.49,1998.31,0.10237847320951407
1987-05-10,48384.0,0.0,440.53,0.0,29.0,14.4,1633.18,0.09292815260555892
1987-05-11,48384.0,16.52,282.82,0.0,29.5,17.44,1990.04,0.09607825947354397
1987-05-12,48384.0,30.68,285.57,0.0,29.5,18.0,2080.0,0.09922836634152903
1987-05-13,48384.0,19.1,293.63,0.0,30.61,18.0,2080.0,0.10080341977552155
1987-05-14,48729.59,6.72,290.88,0.0,30.41,18.07,2085.32,0.10237847320951407
1987-05-15,48729.59,30.87,271.97,0.0,30.5,19.0,2200.0,0.15750534339925243
1987-05-16,48729.59,9.25,277.15,0.0,30.2,18.51,2122.02,0.23625801509887862
1987-05-17,48729.59,5.47,293.41,0.0,30.0,18.5,2120.0,0.26775908377872915
1987-05-18,48837.87,0.0,368.73,0.0,30.0,18.5,2120.0,0.25200854943880385
1987-05-19,49075.2,0.0,385.9,0.0,30.6,18.5,2120.0,0.25200854943880385
1987-05-20,49075.2,0.0,409.6,0.0,31.5,18.5,2120.0,0.22050748075895338
1987-05-21,49075.2,0.0,404.05,0.0,31.76,19.04,2205.71,0.20475694641902814
1987-05-22,49075.2,4.09,259.29,0.0,31.01,20.65,2423.54,0.17325587773917767
1987-05-23,49183.49,0.0,388.45,0.0,30.5,18.83,2172.19,0.1496300762292898
1987-05-24,49420.8,0.0,402.78,0.0,31.19,18.97,2194.42,0.12915438158738696
1987-05-25,49420.8,0.0,443.15,0.0,31.5,17.72,2035.18,0.10867868694548417
1987-05-26,49420.8,0.0,484.84,0.0,31.79,16.07,1811.29,0.09292815260555892
1987-05-27,49420.8,0.0,492.75,0.0,31.5,15.5,1760.0,0.08032772513361873
1987-05-28,49420.8,0.0,427.88,0.0,31.5,18.51,2121.17,0.07087740452966358
1987-05-29,49529.09,0.0,447.29,0.0,31.0,17.5,2000.0,0.06457719079369348
1987-05-30,49766.39,0.0,488.33,0.0,31.97,16.5,1880.0,0.058276977057723396
1987-05-31,49766.39,0.0,489.93,0.0,32.0,16.5,1880.0,0.0519767633217533
1987-06-01,49766.39,0.0,475.32,0.0,33.5,18.39,2111.28,0.04725160301977572
1987-06-02,49766.39,0.0,471.44,0.0,34.5,19.3,2248.18,0.04252644271779815
1987-06-03,49766.39,0.0,451.92,0.0,35.0,20.62,2418.5,0.03937633584981311
1987-06-04,49766.39,9.16,301.09,0.0,34.0,21.98,2637.56,0.03780128241582058
1987-06-05,49766.39,16.53,333.77,0.0,33.0,19.5,2280.04,0.0519767633217533
1987-06-06,49874.68,0.2,425.5,0.0,32.0,19.5,2280.0,0.06300213735970096
1987-06-07,50111.29,0.0,470.01,0.0,31.5,17.34,1973.98,0.05985203049171592
1987-06-08,50112.01,0.0,491.85,0.0,31.72,16.36,1858.23,0.055126870189738345
1987-06-09,50112.01,0.0,487.35,0.0,32.23,16.94,1915.14,0.04882665645376825
1987-06-10,50112.01,0.0,481.95,0.0,33.5,18.03,2082.24,0.044101496151790674
1987-06-11,50112.01,0.0,463.71,0.0,34.02,19.2,2231.57,0.03937633584981311
1987-06-12,50112.01,0.0,452.82,0.0,34.5,20.0,2320.0,0.03622622898182805
1987-06-13,50112.01,4.0,286.98,0.0,32.88,21.51,2561.47,0.03465117554783553
1987-06-14,50112.01,12.24,227.85,0.0,29.87,21.5,2560.0,0.03937633584981311
1987-06-15,50112.01,12.81,233.34,0.0,29.48,21.0,2480.0,0.0519767633217533
1987-06-16,50112.01,4.78,273.48,0.0,31.17,21.12,2499.76,0.04882665645376825
1987-06-17,50112.01,5.43,271.35,0.0,31.79,21.5,2560.0,0.044101496151790674
1987-06-18,50112.01,0.0,391.78,0.0,33.0,21.5,2560.0,0.03937633584981311
1987-06-19,50112.01,11.81,320.49,0.0,33.5,20.56,2410.39,0.03622622898182805
1987-06-20,50112.01,0.0,416.64,0.0,33.5,21.0,2480.0,0.12442922128540944
1987-06-21,50112.01,8.72,271.64,0.0,32.0,21.69,2590.3,0.1039535266435066
1987-06-22,50112.01,11.98,254.64,0.0,31.5,22.0,2640.0,0.1449049159273122
1987-06-23,50112.01,6.92,240.61,0.0,31.36,22.5,2720.0,0.14805502279529725
1987-06-24,50112.01,5.0,249.81,0.0,31.68,22.5,2720.0,0.1512051296632823
1987-06-25,50112.01,2.38,344.56,0.0,33.35,22.51,2722.02,0.1433298624933197
1987-06-26,50112.01,7.21,260.18,0.0,32.5,23.0,2800.0,0.14647996936130475
1987-06-27,50112.01,16.04,247.75,0.0,31.23,22.5,2720.0,0.15750534339925243
1987-06-28,50112.01,1.42,407.86,0.0,31.97,20.02,2323.52,0.22050748075895338
1987-06-29,50112.01,0.0,440.83,0.0,32.5,20.0,2320.0,0.17325587773917767
1987-06-30,50112.01,0.0,414.41,0.0,32.7,21.24,2517.84,0.15750534339925243
1987-07-01,50112.01,23.87,315.39,0.0,33.0,21.32,2530.45,0.37801282415820575
1987-07-02,50112.01,1.38,377.64,0.0,33.0,21.99,2637.84,0.25200854943880385
1987-07-03,50112.01,7.23,284.22,0.0,32.5,22.5,2720.0,0.47251603019775723
1987-07-04,50112.01,16.46,280.12,0.0,31.63,22.0,2640.0,1.1340384724746173
1987-07-05,50112.01,0.86,380.6,0.0,32.5,22.0,2640.0,1.1182879381346922
1987-07-06,50018.34,0.0,425.52,0.0,33.0,21.5,2560.0,1.1182879381346922
1987-07-07,49770.48,7.0,335.66,0.0,34.0,21.46,2552.93,1.1340384724746173
1987-07-08,49766.39,12.11,336.44,0.0,34.0,21.5,2560.0,1.3860470219134213
1987-07-09,49766.39,0.0,455.38,0.0,35.0,22.0,2640.0,1.3387954188936455
1987-07-10,49766.39,0.0,452.8,0.0,35.5,22.5,2719.9,1.496300762292898
1987-07-11,49766.39,0.0,461.4,0.0,36.0,22.5,2720.0,1.4805502279529728
1987-07-12,49766.39,0.0,430.75,0.0,35.5,23.49,2878.27,1.3230448845537204
1987-07-13,49766.39,0.0,430.52,0.0,35.52,23.5,2880.0,1.1340384724746173
1987-07-14,49765.66,0.0,431.79,0.0,35.77,23.53,2886.35,0.9607825947354398
1987-07-15,49420.8,15.36,314.37,0.0,32.77,21.67,2586.76,0.8662793886958883
1987-07-16,49420.8,0.0,440.14,0.0,32.45,20.62,2419.31,0.7717761826563367
1987-07-17,49420.8,0.0,485.62,0.0,33.0,19.0,2200.0,0.645771907936935
1987-07-18,49420.8,0.0,444.42,0.0,33.41,21.07,2490.85,0.5512687018973834
1987-07-19,49420.8,0.0,467.23,0.0,32.5,19.45,2271.57,0.47251603019775723
1987-07-20,49420.08,0.0,437.49,0.0,32.5,20.66,2425.57,0.42526442717798146
1987-07-21,49075.2,17.48,318.3,0.0,33.0,21.5,2560.0,0.393763358498131
1987-07-22,49075.2,14.48,346.85,0.0,34.5,20.98,2477.16,0.47251603019775723
1987-07-23,49075.2,0.0,466.84,0.0,35.02,21.0,2480.0,0.47251603019775723
1987-07-24,49075.2,11.0,353.58,0.0,35.49,20.96,2473.76,0.5670192362373087
1987-07-25,49075.2,0.0,454.06,0.0,34.5,21.01,2481.49,0.48826656453768247
1987-07-26,48729.59,0.0,443.08,0.0,34.0,21.0,2480.0,0.4095138928380563
1987-07-27,48729.59,0.0,440.22,0.0,34.0,21.0,2480.0,0.4095138928380563
1987-07-28,48729.59,0.0,414.23,0.0,34.0,22.0,2640.0,0.34651175547835533
1987-07-29,48729.59,0.0,407.48,0.0,34.31,22.5,2720.0,0.2992601524585796
1987-07-30,48635.93,7.5,300.61,0.0,34.0,22.5,2720.0,0.26775908377872915
1987-07-31,48384.0,4.67,286.34,0.0,33.05,22.5,2720.0,0.3307612211384301
1987-08-01,48384.0,26.03,298.69,0.0,32.59,21.5,2560.0,0.8190277856761126
1987-08-02,48384.0,7.43,287.49,0.0,33.91,23.0,2800.0,0.8190277856761126
1987-08-03,48383.28,10.68,290.99,0.0,33.5,22.5,2719.4,1.039535266435066
1987-08-04,48038.39,1.39,363.39,0.0,33.14,23.0,2800.0,1.4647996936130476
1987-08-05,48038.39,0.0,357.85,0.0,33.5,23.5,2880.0,1.4490491592731225
1987-08-06,48038.39,1.67,340.01,0.0,34.0,23.22,2835.32,1.3545459532335709
1987-08-07,48037.67,0.0,413.76,0.0,35.34,23.0,2800.0,1.2127911441742438
1987-08-08,47692.81,0.0,425.72,0.0,36.0,23.0,2800.0,1.0552858007749912
1987-08-09,47692.81,0.0,425.89,0.0,36.5,23.33,2852.52,0.8820299230358135
1987-08-10,47692.81,0.0,409.5,0.0,36.5,24.0,3000.0,0.7245245796365613
1987-08-11,47455.47,16.58,323.25,0.0,36.43,23.0,2800.0,0.6615224422768602
1987-08-12,47347.2,17.08,328.54,0.0,35.52,22.0,2640.0,0.8347783200160378
1987-08-13,47347.2,29.12,271.77,0.0,32.5,22.5,2719.98,1.1497890068145427
1987-08-14,47347.2,22.37,229.59,0.0,30.48,22.5,2719.99,1.2127911441742438
1987-08-15,47001.59,13.01,187.48,0.0,28.2,22.0,2640.0,1.2600427471940194
1987-08-16,47001.59,11.64,185.05,0.0,28.5,22.5,2720.0,1.5593028996525988
1987-08-17,47001.59,0.0,367.9,0.0,32.0,22.26,2681.92,1.512051296632823
1987-08-18,47000.86,0.0,398.14,0.0,33.54,22.5,2720.0,1.3545459532335709
1987-08-19,46655.99,0.0,393.88,0.0,34.0,23.0,2800.0,1.165539541154468
1987-08-20,46655.99,0.0,407.47,0.0,34.0,22.5,2720.0,0.9765331290753649
1987-08-21,46655.99,0.0,446.77,0.0,34.5,21.23,2517.59,0.8190277856761126
1987-08-22,46310.39,0.0,444.55,0.0,34.0,21.0,2480.01,0.708774045296636
1987-08-23,46310.39,0.0,474.9,0.0,33.65,19.25,2239.43,0.582769770577234
1987-08-24,46310.39,0.0,459.51,0.0,35.16,21.01,2480.8,0.48826656453768247
1987-08-25,45964.79,0.0,442.54,0.0,35.5,22.0,2640.0,0.4095138928380563
1987-08-26,45964.79,0.0,434.16,0.0,35.0,22.0,2640.0,0.3622622898182806
1987-08-27,45964.79,0.0,432.28,0.0,35.0,22.0,2640.0,0.31501068679850486
1987-08-28,45964.07,0.0,410.17,0.0,34.5,22.5,2720.7,0.2835096181186543
1987-08-29,45619.2,0.0,408.23,0.0,34.5,22.53,2725.33,0.23625801509887862
1987-08-30,45619.2,0.0,438.4,0.0,35.0,21.5,2560.0,0.22050748075895338
1987-08-31,45619.2,3.21,351.26,0.0,34.5,21.5,2560.0,0.20475694641902814
1987-09-01,45273.6,0.0,389.14,0.0,32.5,21.5,2560.0,0.18900641207910288
1987-09-02,45273.6,25.41,274.02,0.0,31.5,21.5,2560.0,0.17325587773917767
1987-09-03,45273.6,6.03,208.0,0.0,28.5,21.5,2560.0,0.15750534339925243
1987-09-04,44928.01,3.0,211.63,0.0,27.89,21.5,2560.0,0.1543552365312674
1987-09-05,44928.01,8.0,232.95,0.0,29.45,21.5,2560.0,0.14805502279529725
1987-09-06,44928.01,5.25,253.47,0.0,31.21,22.26,2680.92,0.1433298624933197
1987-09-07,44582.38,1.57,404.93,0.0,31.83,20.5,2400.0,0.3307612211384301
1987-09-08,44582.38,0.0,435.42,0.0,32.92,20.0,2320.0,0.37801282415820575
1987-09-09,44582.38,0.0,406.32,0.0,32.0,20.5,2400.0,0.34651175547835533
1987-09-10,44236.8,0.0,418.24,0.0,32.67,20.5,2400.0,0.2835096181186543
1987-09-11,44236.8,2.68,331.35,0.0,31.83,20.65,2424.04,0.25200854943880385
1987-09-12,44236.8,15.62,245.3,0.0,29.14,20.78,2444.22,0.34651175547835533
1987-09-13,43891.2,11.95,277.24,0.0,30.51,20.51,2402.27,0.37801282415820575
1987-09-14,43891.2,0.0,403.22,0.0,32.5,20.66,2425.75,0.3622622898182806
1987-09-15,43891.2,0.0,442.03,0.0,33.0,18.94,2190.4,0.3307612211384301
1987-09-16,43545.58,0.0,430.58,0.0,33.5,19.69,2295.45,0.2835096181186543
1987-09-17,43545.58,0.0,424.47,0.0,33.0,19.5,2280.0,0.23625801509887862
1987-09-18,43545.58,0.0,399.34,0.0,33.5,20.92,2467.37,0.20475694641902814
1987-09-19,43199.99,0.0,383.96,0.0,32.5,20.75,2439.26,0.18900641207910288
1987-09-20,43199.99,7.6,283.77,0.0,31.18,19.87,2309.45,0.17325587773917767
1987-09-21,43199.99,0.0,433.98,0.0,30.98,17.16,1948.38,0.15750534339925243
1987-09-22,43199.99,0.0,440.72,0.0,30.75,16.52,1881.92,0.13860470219134213
1987-09-23,42854.4,0.0,399.99,0.0,29.5,17.5,2000.0,0.12442922128540944
1987-09-24,42854.4,0.0,476.57,0.0,27.98,12.0,1400.0,0.10867868694548417
1987-09-25,42854.4,0.0,482.55,0.0,30.0,12.59,1447.59,0.09292815260555892
1987-09-26,42508.79,0.0,465.21,0.0,30.5,14.04,1603.01,0.08032772513361873
1987-09-27,42508.79,0.0,427.18,0.0,31.0,16.61,1882.87,0.07087740452966358
1987-09-28,42508.79,0.0,404.84,0.0,31.5,18.03,2082.04,0.06142708392570845
1987-09-29,42163.19,0.0,400.7,0.0,31.99,18.5,2120.0,0.055126870189738345
1987-09-30,42163.19,6.0,277.74,0.0,31.5,19.5,2280.0,0.05670192362373088
1987-10-01,42163.19,0.07,424.07,0.0,28.0,13.85,1588.32,0.055126870189738345
1987-10-02,41817.59,0.0,468.82,0.0,28.0,10.5,1280.0,0.04725160301977572
1987-10-03,41817.59,0.0,466.84,0.0,28.5,10.5,1280.0,0.04095138928380563
1987-10-04,41817.59,0.0,470.37,0.0,25.0,7.0,1000.0,0.03780128241582058
1987-10-05,41472.0,0.0,473.88,0.0,25.42,6.39,951.33,0.03465117554783553
1987-10-06,41472.0,0.0,456.72,0.0,27.5,9.01,1160.52,0.03307612211384301
1987-10-07,41472.0,0.0,423.19,0.0,26.66,10.53,1282.0,0.03150106867985048
1987-10-08,41126.4,0.0,462.09,0.0,25.0,5.81,920.0,0.02992601524585796
1987-10-09,41126.4,0.0,448.56,0.0,25.63,7.07,1005.93,0.02992601524585796
1987-10-10,41126.4,0.0,347.23,0.0,26.5,13.79,1583.6,0.02835096181186544
1987-10-11,40780.81,0.0,293.09,0.0,26.52,16.08,1817.82,0.02835096181186544
1987-10-12,40780.81,0.0,305.21,0.0,26.48,15.43,1754.49,0.02677590837787291
1987-10-13,40780.81,0.0,339.52,0.0,25.0,12.5,1440.0,0.02677590837787291
1987-10-14,40435.92,0.0,411.14,0.0,22.36,6.0,920.0,0.02520085494388039
1987-10-15,40435.2,0.0,423.05,0.0,23.35,5.71,920.0,0.02362580150988786
1987-10-16,40435.2,0.0,420.44,0.0,25.61,7.41,1032.95,0.02362580150988786
1987-10-17,40435.2,0.0,414.8,0.0,28.0,9.34,1187.48,0.02362580150988786
1987-10-18,40089.6,0.0,431.11,0.0,29.0,8.14,1091.16,0.022050748075895337
1987-10-19,40089.6,0.0,412.3,0.0,29.5,9.78,1222.5,0.022050748075895337
1987-10-20,40089.6,0.0,371.44,0.0,30.0,13.04,1486.74,0.022050748075895337
1987-10-21,39744.0,0.0,340.31,0.0,29.49,14.43,1636.77,0.020475694641902815
1987-10-22,39744.0,0.0,421.62,0.0,25.12,4.39,831.45,0.020475694641902815
1987-10-23,39744.0,0.0,405.2,0.0,24.4,5.0,880.17,0.020475694641902815
1987-10-24,39492.05,0.0,362.42,0.0,26.33,9.74,1219.03,0.01890064120791029
1987-10-25,39398.4,0.0,297.15,0.0,27.27,14.3,1624.3,0.01890064120791029
1987-10-26,39398.4,0.0,345.65,0.0,27.7,11.75,1380.04,0.017325587773917767
1987-10-27,39398.4,0.0,286.75,0.0,26.46,14.0,1600.0,0.017325587773917767
1987-10-28,39052.78,0.0,328.23,0.0,24.31,9.75,1219.88,0.017325587773917767
1987-10-29,39052.78,0.0,405.01,0.0,22.31,1.81,704.97,0.01575053433992524
1987-10-30,39052.78,0.0,389.92,0.0,24.0,4.21,820.25,0.01496300762292898
1987-10-31,38944.49,0.0,336.7,0.0,25.49,9.43,1194.54,0.014490491592731223
1987-11-01,38707.2,0.0,277.54,0.0,26.43,13.74,1578.97,0.013860470219134214
1987-11-02,38707.2,0.0,251.94,0.0,27.53,16.02,1803.92,0.01307294350213795
1987-11-03,38707.2,0.0,203.84,0.0,27.0,17.92,2067.45,0.012600427471940194
1987-11-04,38362.32,28.0,103.21,0.0,24.5,18.63,2140.55,0.01244292212854094
1987-11-05,38361.6,8.98,137.36,0.0,26.39,18.5,2120.0,0.014017975562533466
1987-11-06,38361.6,0.0,329.8,0.0,26.69,11.08,1326.53,0.012757932815339447
1987-11-07,38361.6,0.0,350.25,0.0,23.5,6.85,988.37,0.01370296487573496
1987-11-08,38016.71,0.0,316.95,0.0,25.5,10.86,1309.06,0.01417548090593272
1987-11-09,38015.99,0.0,290.24,0.0,27.5,14.04,1603.24,0.01575053433992524
1987-11-10,38015.99,3.98,153.69,0.0,27.0,17.95,2071.23,0.020475694641902815
1987-11-11,38015.99,0.0,343.67,0.0,24.5,7.49,1039.53,0.022050748075895337
1987-11-12,37764.05,0.0,360.42,0.0,18.66,0.78,640.24,0.022050748075895337
1987-11-13,37670.41,0.0,383.79,0.0,21.0,-0.33,599.75,0.022050748075895337
1987-11-14,37670.41,0.0,374.1,0.0,23.5,2.55,731.07,0.022050748075895337
1987-11-15,37670.41,0.0,335.06,0.0,25.5,8.0,1080.0,0.022050748075895337
1987-11-16,37670.41,0.0,308.68,0.0,27.5,11.66,1372.72,0.020475694641902815
1987-11-17,37324.78,62.22,207.0,0.0,27.5,13.94,1595.19,0.03937633584981311
1987-11-18,37324.78,44.04,132.97,0.0,24.42,16.5,1880.0,0.09292815260555892
1987-11-19,37324.78,6.0,181.37,0.0,23.37,12.5,1439.94,0.06772729766167854
1987-11-20,37324.78,0.0,280.84,0.0,18.5,6.0,920.0,0.058276977057723396
1987-11-21,37324.78,0.0,342.02,0.0,18.06,1.13,650.59,0.05040170988776078
1987-11-22,36979.93,0.0,360.52,0.0,18.42,-0.73,580.3,0.04252644271779815
1987-11-23,36979.21,0.0,334.29,0.0,22.53,5.3,903.78,0.04095138928380563
1987-11-24,36979.21,0.0,319.98,0.0,24.5,8.0,1080.0,0.03937633584981311
1987-11-25,36979.21,0.0,284.09,0.0,25.5,11.5,1360.0,0.04095138928380563
1987-11-26,36979.21,2.99,154.38,0.0,25.5,15.97,1797.85,0.04095138928380563
1987-11-27,36979.21,1.0,156.9,0.0,24.0,17.0,1920.0,0.044101496151790674
1987-11-28,36634.3,0.0,205.32,0.0,25.0,15.81,1784.69,0.044101496151790674
1987-11-29,36633.58,0.0,229.77,0.0,24.7,14.44,1638.03,0.044101496151790674
1987-11-30,36633.58,0.0,284.88,0.0,20.93,7.99,1078.99,0.04095138928380563
1987-12-01,36633.58,0.0,301.67,0.0,17.28,3.51,800.0,0.03937633584981311
1987-12-02,36633.58,0.0,335.44,0.0,18.0,1.0,640.0,0.03622622898182805
1987-12-03,36633.58,0.0,341.1,0.0,18.16,0.0,600.0,0.03465117554783553
1987-12-04,36633.58,0.0,294.82,0.0,19.46,5.07,885.45,0.03307612211384301
1987-12-05,36629.49,0.0,352.2,0.0,18.4,-2.32,520.0,0.03150106867985048
1987-12-06,36381.65,0.0,321.04,0.0,15.87,-0.87,570.38,0.03150106867985048
1987-12-07,36288.0,0.0,269.35,0.0,19.5,6.46,956.55,0.02992601524585796
1987-12-08,36288.0,0.0,271.98,0.0,24.4,10.5,1280.0,0.02992601524585796
1987-12-09,36288.0,0.0,268.86,0.0,26.0,12.0,1400.0,0.03150106867985048
1987-12-10,36288.0,0.0,248.93,0.0,25.69,13.0,1479.7,0.03150106867985048
1987-12-11,36288.0,0.0,301.06,0.0,23.52,7.24,1019.25,0.03150106867985048
1987-12-12,36288.0,0.0,281.81,0.0,22.5,8.0,1080.0,0.03307612211384301
1987-12-13,36288.0,0.0,230.87,0.0,21.94,11.03,1322.34,0.03465117554783553
1987-12-14,36288.0,0.0,258.52,0.0,23.0,10.5,1280.0,0.03465117554783553
1987-12-15,36288.0,8.98,182.73,0.0,25.0,13.22,1515.83,0.03622622898182805
1987-12-16,36288.0,0.0,328.25,0.0,21.81,3.52,800.0,0.044101496151790674
1987-12-17,36288.0,0.0,313.15,0.0,13.55,-2.0,520.0,0.05040170988776078
1987-12-18,36288.0,0.0,324.29,0.0,15.5,-1.67,546.06,0.04725160301977572
1987-12-19,36288.0,0.0,310.87,0.0,19.4,2.83,746.76,0.044101496151790674
1987-12-20,36288.0,0.0,260.37,0.0,22.5,9.5,1200.0,0.044101496151790674
1987-12-21,36288.0,0.0,230.72,0.0,23.6,12.41,1432.42,0.044101496151790674
1987-12-22,36288.0,4.75,166.71,0.0,22.94,12.48,1438.2,0.044101496151790674
1987-12-23,36288.0,0.0,284.8,0.0,21.0,6.98,998.0,0.044101496151790674
1987-12-24,36288.0,0.0,281.53,0.0,23.0,9.0,1160.0,0.0456765495857832
1987-12-25,36288.0,0.0,230.14,0.0,25.22,14.31,1625.06,0.0456765495857832
1987-12-26,36288.0,0.0,220.03,0.0,25.86,15.43,1754.47,0.0456765495857832
1987-12-27,36288.0,0.0,231.77,0.0,25.77,14.6,1656.59,0.04725160301977572
1987-12-28,36288.0,2.86,198.66,0.0,24.71,12.77,1463.53,0.04725160301977572
1987-12-29,36288.0,2.79,272.6,0.0,22.0,3.98,800.0,0.0456765495857832
1987-12-30,36288.0,0.0,309.44,0.0,14.39,-1.02,562.96,0.0456765495857832
1987-12-31,36288.0,0.0,314.71,0.0,19.01,2.5,720.0,0.044101496151790674
1988-01-01,36288.0,0.0,272.82,0.0,21.0,8.93,1154.69,0.044101496151790674
1988-01-02,36288.0,0.0,217.11,0.0,21.0,12.0,1400.08,0.044101496151790674
1988-01-03,36288.0,2.0,237.55,0.0,17.67,7.97,1077.27,0.0456765495857832
1988-01-04,36288.72,2.73,121.58,0.0,10.99,5.5,920.0,0.044101496151790674
1988-01-05,36525.3,0.0,258.15,0.0,10.5,0.25,619.8,0.044101496151790674
1988-01-06,36633.58,0.0,320.86,0.0,12.5,-1.82,534.64,0.044101496151790674
1988-01-07,36633.58,2.35,269.39,0.0,13.0,1.01,640.59,0.0456765495857832
1988-01-08,36633.58,23.0,133.44,0.0,8.13,1.67,693.85,0.08032772513361873
1988-01-09,36633.58,5.86,144.65,0.0,7.82,0.78,640.0,0.08662793886958883
1988-01-10,36633.58,3.88,147.21,0.0,6.61,0.76,640.0,0.0850528854355963
1988-01-11,36633.58,0.0,292.4,0.0,11.17,-0.67,585.76,0.07875267169962621
1988-01-12,36633.58,0.0,369.74,0.0,15.62,-3.65,467.72,0.07087740452966358
1988-01-13,36870.91,0.0,352.31,0.0,17.8,0.74,640.0,0.06615224422768602
1988-01-14,36979.21,0.0,359.67,0.0,16.2,-1.5,560.0,0.06457719079369348
1988-01-15,36979.21,0.0,313.17,0.0,12.91,-0.06,600.0,0.05985203049171592
1988-01-16,36979.21,0.0,357.67,0.0,15.5,-1.39,560.0,0.058276977057723396
1988-01-17,36979.21,0.0,307.53,0.0,19.0,5.98,920.0,0.058276977057723396
1988-01-18,36979.21,7.07,190.32,0.0,21.1,10.98,1318.69,0.06142708392570845
1988-01-19,37216.5,7.37,210.4,0.0,24.4,12.5,1440.0,0.06300213735970096
1988-01-20,37324.78,29.49,185.62,0.0,24.5,14.5,1640.0,0.07087740452966358
1988-01-21,37324.78,42.21,180.49,0.0,21.34,11.99,1399.48,0.23625801509887862
1988-01-22,37324.78,0.0,358.32,0.0,17.5,1.5,680.0,0.22050748075895338
1988-01-23,37324.78,0.0,357.57,0.0,13.5,-1.91,527.07,0.17325587773917767
1988-01-24,37562.11,1.34,335.97,0.0,13.5,0.0,600.0,0.1512051296632823
1988-01-25,37670.41,8.6,141.33,0.0,12.45,5.93,920.0,0.1496300762292898
1988-01-26,37670.41,0.0,362.2,0.0,13.79,-1.5,560.0,0.1449049159273122
1988-01-27,37670.41,0.0,368.62,0.0,11.93,-3.53,473.33,0.12757932815339443
1988-01-28,37670.41,0.0,390.32,0.0,12.49,-5.0,440.0,0.11812900754943931
1988-01-29,38015.99,0.0,409.7,0.0,16.52,-4.0,440.0,0.10867868694548417
1988-01-30,38015.99,0.0,399.62,0.0,19.95,0.52,640.0,0.1039535266435066
1988-01-31,38015.99,0.0,316.32,0.0,23.0,10.5,1280.0,0.09922836634152903
1988-02-01,38015.99,0.0,337.32,0.0,24.84,10.73,1298.15,0.0913530991715664
1988-02-02,38357.51,0.0,323.03,0.0,26.49,13.0,1480.0,0.08662793886958883
1988-02-03,38361.6,0.0,318.9,0.0,26.58,13.25,1519.91,0.08347783200160377
1988-02-04,38361.6,0.0,354.18,0.0,26.56,10.87,1309.24,0.07875267169962621
1988-02-05,38361.6,6.13,300.97,0.0,24.87,5.2,895.9,0.07402751139764863
1988-02-06,38707.2,8.59,174.69,0.0,9.28,1.5,680.0,0.07875267169962621
1988-02-07,38707.2,0.0,403.45,0.0,11.5,-6.0,399.94,0.06772729766167854
1988-02-08,38707.2,2.83,269.56,0.0,14.34,1.48,678.3,0.06772729766167854
1988-02-09,38707.2,0.0,369.35,0.0,15.49,0.38,630.57,0.06457719079369348
1988-02-10,39052.78,0.0,389.45,0.0,17.0,0.27,621.59,0.06142708392570845
1988-02-11,39052.78,0.0,406.01,0.0,20.91,2.46,720.0,0.05670192362373088
1988-02-12,39052.78,0.0,413.58,0.0,21.49,2.34,720.58,0.055126870189738345
1988-02-13,39146.42,0.0,405.24,0.0,14.17,-3.0,480.0,0.05040170988776078
1988-02-14,39398.4,0.0,427.63,0.0,18.14,-1.66,547.39,0.0456765495857832
1988-02-15,39398.4,15.0,267.88,0.0,18.5,4.47,837.67,0.04725160301977572
1988-02-16,39398.4,0.0,386.67,0.0,16.76,1.07,645.93,0.06615224422768602
